Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Growth
525-09-8450,Cairo,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.06,757.36,2019-01-31,3:12:00 PM,Credit card,721.3,4.761904762,36.065,4.2,721.3
410-67-1709,Alex,Yangon,Member,Female,Fashion accessories,63.88,8,25.55,536.59,2019-01-20,5:48:00 PM,Ewallet,511.04,4.761904762,25.552,9.9,511.04
787-87-2010,Alex,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,2019-01-20,3:48:00 PM,Credit card,222.0,4.761904762,11.1,6.6,222.0
593-14-4239,Cairo,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.18,801.86,2019-03-05,7:40:00 PM,Ewallet,763.68,4.761904762,38.184,4.7,763.6800000000001
801-88-0346,Giza,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.41,239.59,2019-01-05,8:30:00 PM,Credit card,228.18,4.761904762,11.409,9.8,228.18
711-31-1234,Cairo,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.13,401.69,2019-03-16,6:51:00 PM,Cash,382.56,4.761904762,19.128,7.9,382.56
707-32-7409,Cairo,Mandalay,Member,Female,Sports and travel,95.54,4,19.11,401.27,2019-02-26,11:58:00 AM,Ewallet,382.16,4.761904762,19.108,4.5,382.15999999999997
759-98-4285,Giza,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.05,631.14,2019-02-27,7:01:00 PM,Credit card,601.09,4.761904762,30.0545,8.0,601.09
201-63-8275,Giza,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.8,499.73,2019-02-17,4:50:00 PM,Ewallet,475.93,4.761904762,23.7965,5.7,475.93
200-16-5952,Giza,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.56,137.86,2019-01-17,4:46:00 PM,Cash,131.3,4.761904762,6.565,6.0,131.3
120-54-2248,Cairo,Mandalay,Normal,Female,Food and beverages,28.86,5,7.22,151.51,2019-01-22,6:08:00 PM,Credit card,144.3,4.761904762,7.215,8.0,144.29
102-77-2261,Giza,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.86,480.03,2019-03-05,6:02:00 PM,Credit card,457.17,4.761904762,22.8585,4.2,457.16999999999996
102-06-2002,Giza,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.31,132.56,2019-03-20,5:52:00 PM,Cash,126.25,4.761904762,6.3125,6.1,126.25
457-94-0464,Cairo,Mandalay,Member,Male,Electronic accessories,87.87,9,39.54,830.37,2019-01-31,8:32:00 PM,Ewallet,790.83,4.761904762,39.5415,5.6,790.83
629-42-4133,Giza,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,7:24:00 PM,Cash,174.4,4.761904762,8.72,8.3,174.4
534-53-3526,Alex,Yangon,Normal,Female,Sports and travel,94.76,4,18.95,397.99,2019-02-11,4:06:00 PM,Ewallet,379.04,4.761904762,18.952,7.8,379.04
468-99-7231,Giza,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.6,369.68,2019-03-03,5:36:00 PM,Cash,352.08,4.761904762,17.604,8.8,352.08
404-91-5964,Alex,Yangon,Normal,Male,Electronic accessories,74.58,7,26.1,548.16,2019-02-04,4:09:00 PM,Credit card,522.06,4.761904762,26.103,9.0,522.06
886-77-9084,Giza,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.76,603.88,2019-02-19,11:33:00 AM,Ewallet,575.12,4.761904762,28.756,5.5,575.12
704-10-4056,Giza,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.07,190.48,2019-01-14,10:55:00 AM,Credit card,181.41,4.761904762,9.0705,5.6,181.41
497-37-6538,Alex,Yangon,Normal,Male,Sports and travel,58.91,7,20.62,432.99,2019-01-17,3:15:00 PM,Ewallet,412.37,4.761904762,20.6185,9.7,412.37
400-80-4065,Giza,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,8:21:00 PM,Credit card,274.2,4.761904762,13.71,9.2,274.20000000000005
744-16-7898,Cairo,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.68,1022.38,2019-01-15,1:48:00 PM,Credit card,973.7,4.761904762,48.685,4.9,973.7
263-12-5321,Alex,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,12:52:00 PM,Credit card,648.2,4.761904762,32.41,9.3,648.2
864-24-7918,Alex,Yangon,Member,Female,Sports and travel,24.49,10,12.24,257.14,2019-02-22,3:15:00 PM,Cash,244.9,4.761904762,12.245,8.1,244.89999999999998
401-09-4232,Giza,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.67,455.12,2019-02-11,6:38:00 PM,Ewallet,433.45,4.761904762,21.6725,9.4,433.45
751-15-6198,Cairo,Mandalay,Normal,Male,Sports and travel,23.01,6,6.9,144.96,2019-01-12,4:45:00 PM,Ewallet,138.06,4.761904762,6.903,7.9,138.06
324-41-6833,Giza,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,7:30:00 PM,Ewallet,241.6,4.761904762,12.08,5.1,241.6
474-33-8305,Giza,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.59,495.32,2019-03-23,1:23:00 PM,Ewallet,471.73,4.761904762,23.5865,6.9,471.73
759-29-9521,Alex,Yangon,Member,Female,Fashion accessories,48.96,9,22.03,462.67,2019-03-04,11:27:00 AM,Cash,440.64,4.761904762,22.032,8.0,440.64
831-81-6575,Cairo,Mandalay,Member,Female,Electronic accessories,75.59,9,34.02,714.33,2019-02-23,11:12:00 AM,Cash,680.31,4.761904762,34.0155,8.0,680.3100000000001
220-68-6701,Alex,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.49,325.37,2019-03-17,4:36:00 PM,Cash,309.88,4.761904762,15.494,4.2,309.88
618-34-8551,Alex,Yangon,Normal,Female,Sports and travel,93.18,2,9.32,195.68,2019-01-16,6:41:00 PM,Credit card,186.36,4.761904762,9.318,8.5,186.36
257-60-7754,Alex,Yangon,Normal,Female,Electronic accessories,50.23,4,10.05,210.97,2019-01-08,5:12:00 PM,Cash,200.92,4.761904762,10.046,9.0,200.92
189-55-2313,Giza,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:33:00 AM,Ewallet,621.8,4.761904762,31.09,6.0,621.8
380-60-5336,Alex,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,6:06:00 PM,Credit card,402.6,4.761904762,20.13,5.0,402.6
815-04-6282,Giza,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.24,341.09,2019-02-08,12:52:00 PM,Credit card,324.85,4.761904762,16.2425,6.5,324.84999999999997
778-34-2523,Alex,Yangon,Member,Female,Electronic accessories,48.62,8,19.45,408.41,2019-01-24,10:57:00 AM,Cash,388.96,4.761904762,19.448,5.0,388.96000000000004
499-27-7781,Cairo,Mandalay,Normal,Female,Food and beverages,53.21,8,21.28,446.96,2019-03-14,4:45:00 PM,Ewallet,425.68,4.761904762,21.284,5.0,425.67999999999995
477-59-2456,Giza,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.9,333.98,2019-01-23,11:15:00 AM,Cash,318.08,4.761904762,15.904,9.2,318.08000000000004
832-51-6761,Alex,Yangon,Normal,Male,Food and beverages,33.88,8,13.55,284.59,2019-01-19,8:29:00 PM,Ewallet,271.04,4.761904762,13.552,9.6,271.03999999999996
869-11-3082,Cairo,Mandalay,Member,Male,Health and beauty,96.16,4,19.23,403.87,2019-01-27,8:03:00 PM,Credit card,384.64,4.761904762,19.232,8.4,384.64
190-59-3964,Cairo,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,2:35:00 PM,Credit card,235.8,4.761904762,11.79,6.0,235.8
366-43-6862,Cairo,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.58,222.14,2019-03-25,4:32:00 PM,Ewallet,211.56,4.761904762,10.578,6.7,211.55999999999997
186-43-8965,Alex,Yangon,Member,Female,Home and lifestyle,47.68,2,4.77,100.13,2019-02-24,10:10:00 AM,Credit card,95.36,4.761904762,4.768,4.1,95.36
276-75-6884,Alex,Yangon,Normal,Female,Health and beauty,68.71,3,10.31,216.44,2019-03-04,10:05:00 AM,Cash,206.13,4.761904762,10.3065,8.7,206.13
109-86-4363,Cairo,Mandalay,Member,Female,Sports and travel,60.08,7,21.03,441.59,2019-02-14,11:36:00 AM,Credit card,420.56,4.761904762,21.028,4.5,420.55999999999995
222-42-0244,Cairo,Mandalay,Member,Female,Health and beauty,72.11,9,32.45,681.44,2019-01-28,1:53:00 PM,Credit card,648.99,4.761904762,32.4495,7.7,648.99
760-53-9233,Alex,Yangon,Member,Male,Fashion accessories,41.28,3,6.19,130.03,2019-03-26,6:37:00 PM,Credit card,123.84,4.761904762,6.192,8.5,123.84
538-22-0304,Giza,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.48,681.98,2019-03-24,6:27:00 PM,Cash,649.5,4.761904762,32.475,5.2,649.5
416-17-9926,Alex,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,2:42:00 PM,Credit card,742.2,4.761904762,37.11,4.3,742.1999999999999
636-17-0325,Cairo,Mandalay,Normal,Male,Health and beauty,62.57,4,12.51,262.79,2019-02-25,6:37:00 PM,Cash,250.28,4.761904762,12.514,9.5,250.28000000000003
427-45-9297,Cairo,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.26,299.37,2019-03-12,11:01:00 AM,Ewallet,285.11,4.761904762,14.2555,5.4,285.11
288-62-1085,Alex,Yangon,Member,Male,Fashion accessories,38.54,5,9.64,202.34,2019-01-09,1:34:00 PM,Ewallet,192.7,4.761904762,9.635,5.6,192.7
670-71-7306,Cairo,Mandalay,Normal,Male,Sports and travel,44.63,6,13.39,281.17,2019-01-02,8:08:00 PM,Credit card,267.78,4.761904762,13.389,5.1,267.78000000000003
660-29-7083,Giza,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.94,586.64,2019-01-15,3:01:00 PM,Cash,558.7,4.761904762,27.935,5.8,558.6999999999999
271-77-8740,Giza,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.77,184.09,2019-01-01,11:40:00 AM,Ewallet,175.32,4.761904762,8.766,5.0,175.32
497-36-0989,Alex,Yangon,Normal,Male,Fashion accessories,51.94,3,7.79,163.61,2019-02-15,3:21:00 PM,Cash,155.82,4.761904762,7.791,7.9,155.82000000000002
804-38-3935,Alex,Yangon,Member,Male,Electronic accessories,93.78,3,14.07,295.41,2019-01-30,11:32:00 AM,Credit card,281.34,4.761904762,14.067,5.9,281.34000000000003
845-94-6841,Giza,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.8,688.72,2019-01-08,7:38:00 PM,Cash,655.92,4.761904762,32.796,4.0,655.9200000000001
125-45-2293,Alex,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,1:11:00 PM,Cash,594.6,4.761904762,29.73,4.2,594.6
409-33-9708,Alex,Yangon,Normal,Female,Fashion accessories,98.48,2,9.85,206.81,2019-02-19,10:12:00 AM,Ewallet,196.96,4.761904762,9.848,9.2,196.96
658-66-3967,Giza,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.62,390.95,2019-01-14,3:42:00 PM,Ewallet,372.33,4.761904762,18.6165,5.0,372.33
866-70-2814,Cairo,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.4,554.29,2019-02-25,11:58:00 AM,Ewallet,527.9,4.761904762,26.395,10.0,527.89
160-22-2687,Alex,Yangon,Member,Female,Health and beauty,95.95,5,23.99,503.74,2019-01-23,2:21:00 PM,Ewallet,479.75,4.761904762,23.9875,8.8,479.75
895-03-6665,Cairo,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.43,345.02,2019-02-16,10:52:00 AM,Cash,328.59,4.761904762,16.4295,4.2,328.59
770-42-8960,Cairo,Mandalay,Normal,Male,Food and beverages,21.12,8,8.45,177.41,2019-01-01,7:31:00 PM,Cash,168.96,4.761904762,8.448,6.3,168.96
748-45-2862,Alex,Yangon,Member,Female,Home and lifestyle,28.31,4,5.66,118.9,2019-03-07,6:35:00 PM,Cash,113.24,4.761904762,5.662,8.2,113.24000000000001
234-36-2483,Cairo,Mandalay,Normal,Male,Health and beauty,57.59,6,17.28,362.82,2019-02-15,1:51:00 PM,Cash,345.54,4.761904762,17.277,5.1,345.53999999999996
316-66-3011,Alex,Yangon,Member,Female,Food and beverages,47.63,9,21.43,450.1,2019-01-23,12:35:00 PM,Cash,428.67,4.761904762,21.4335,5.0,428.67
152-03-4217,Cairo,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.08,106.6,2019-03-17,11:55:00 AM,Credit card,101.52,4.761904762,5.076,4.3,101.52
533-66-5566,Cairo,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.87,375.36,2019-01-12,11:42:00 AM,Cash,357.49,4.761904762,17.8745,7.0,357.49
124-31-1458,Alex,Yangon,Member,Female,Electronic accessories,79.59,3,11.94,250.71,2019-01-08,2:30:00 PM,Cash,238.77,4.761904762,11.9385,6.6,238.77
176-78-1170,Giza,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.07,106.5,2019-01-26,3:11:00 PM,Ewallet,101.43,4.761904762,5.0715,7.3,101.43
361-59-0574,Cairo,Mandalay,Member,Male,Sports and travel,90.53,8,36.21,760.45,2019-03-15,2:48:00 PM,Credit card,724.24,4.761904762,36.212,6.5,724.24
101-81-4070,Giza,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.28,131.92,2019-01-17,12:36:00 PM,Ewallet,125.64,4.761904762,6.282,4.9,125.63999999999999
852-82-2749,Alex,Yangon,Normal,Male,Sports and travel,64.59,4,12.92,271.28,2019-01-06,1:35:00 PM,Ewallet,258.36,4.761904762,12.918,9.3,258.35999999999996
873-14-6353,Alex,Yangon,Member,Male,Food and beverages,24.82,7,8.69,182.43,2019-02-16,10:33:00 AM,Credit card,173.74,4.761904762,8.687,7.1,173.74
544-55-9589,Cairo,Mandalay,Member,Female,Electronic accessories,21.43,10,10.72,225.02,2019-01-28,11:51:00 AM,Cash,214.3,4.761904762,10.715,6.2,214.3
166-19-2553,Alex,Yangon,Member,Male,Sports and travel,89.06,6,26.72,561.08,2019-01-18,5:26:00 PM,Cash,534.36,4.761904762,26.718,9.9,534.36
154-87-7367,Giza,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.1,548.18,2019-03-15,2:04:00 PM,Ewallet,522.08,4.761904762,26.104,6.3,522.0799999999999
448-61-3783,Alex,Yangon,Normal,Female,Electronic accessories,90.02,8,36.01,756.17,2019-03-21,4:08:00 PM,Credit card,720.16,4.761904762,36.008,4.5,720.16
761-49-0439,Cairo,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17:00 AM,Ewallet,96.8,4.761904762,4.84,8.6,96.8
490-95-0021,Cairo,Mandalay,Member,Female,Food and beverages,33.21,10,16.6,348.7,2019-01-08,2:25:00 PM,Ewallet,332.1,4.761904762,16.605,6.0,332.09999999999997
311-13-6971,Cairo,Mandalay,Member,Male,Sports and travel,31.99,10,16.0,335.9,2019-02-20,3:18:00 PM,Credit card,319.9,4.761904762,15.995,9.9,319.9
291-55-6563,Alex,Yangon,Member,Female,Home and lifestyle,34.42,6,10.33,216.85,2019-03-30,12:45:00 PM,Ewallet,206.52,4.761904762,10.326,7.5,206.51999999999998
548-48-3156,Alex,Yangon,Member,Female,Food and beverages,83.34,2,8.33,175.01,2019-03-19,1:37:00 PM,Cash,166.68,4.761904762,8.334,7.6,166.67999999999998
460-93-5834,Alex,Yangon,Normal,Male,Sports and travel,45.58,7,15.95,335.01,2019-01-13,10:03:00 AM,Cash,319.06,4.761904762,15.953,5.0,319.06
884-80-6021,Alex,Yangon,Member,Female,Electronic accessories,73.47,10,36.74,771.44,2019-03-23,1:14:00 PM,Ewallet,734.7,4.761904762,36.735,9.5,734.7
137-74-8729,Giza,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.88,102.4,2019-03-13,12:47:00 PM,Ewallet,97.52,4.761904762,4.876,6.8,97.52000000000001
880-46-5796,Alex,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,7:53:00 PM,Ewallet,769.2,4.761904762,38.46,5.6,769.1999999999999
389-70-2397,Giza,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.92,439.22,2019-02-21,10:26:00 AM,Cash,418.3,4.761904762,20.915,7.2,418.3
114-35-5271,Cairo,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.16,486.44,2019-02-07,3:06:00 PM,Cash,463.28,4.761904762,23.164,8.1,463.28
607-76-6216,Giza,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.12,485.57,2019-03-02,4:35:00 PM,Credit card,462.45,4.761904762,23.1225,8.6,462.45
715-20-1673,Cairo,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.1,149.0,2019-03-06,8:57:00 PM,Cash,141.9,4.761904762,7.095,9.4,141.9
811-35-1094,Cairo,Mandalay,Member,Male,Electronic accessories,50.45,6,15.14,317.83,2019-02-06,3:16:00 PM,Credit card,302.7,4.761904762,15.135,8.9,302.69
699-88-1972,Cairo,Mandalay,Normal,Male,Health and beauty,99.16,8,39.66,832.94,2019-01-28,5:47:00 PM,Credit card,793.28,4.761904762,39.664,4.2,793.2800000000001
781-84-8059,Giza,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.26,446.44,2019-01-18,4:23:00 PM,Ewallet,425.18,4.761904762,21.259,5.0,425.18
409-49-6995,Giza,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.18,297.8,2019-02-05,10:17:00 AM,Cash,283.62,4.761904762,14.181,8.8,283.62
725-54-0677,Giza,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,1:50:00 PM,Cash,599.2,4.761904762,29.96,5.3,599.1999999999999
146-09-5432,Alex,Yangon,Member,Male,Food and beverages,35.04,9,15.77,331.13,2019-02-09,7:17:00 PM,Ewallet,315.36,4.761904762,15.768,4.6,315.36
377-79-7592,Giza,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.18,423.74,2019-01-14,2:00:00 PM,Credit card,403.56,4.761904762,20.178,7.5,403.56
509-10-0516,Cairo,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.19,193.07,2019-02-09,12:02:00 PM,Ewallet,183.88,4.761904762,9.194,5.1,183.88
595-94-9924,Alex,Yangon,Member,Female,Health and beauty,27.73,5,6.93,145.58,2019-03-26,8:21:00 PM,Credit card,138.65,4.761904762,6.9325,4.2,138.65
545-07-8534,Giza,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.83,122.47,2019-02-14,12:42:00 PM,Ewallet,116.64,4.761904762,5.832,6.0,116.64
118-62-1812,Giza,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.68,329.2,2019-03-24,5:56:00 PM,Cash,313.52,4.761904762,15.676,7.9,313.52
450-42-3339,Giza,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.3,888.4,2019-02-09,6:58:00 PM,Credit card,846.1,4.761904762,42.305,8.8,846.1
851-98-3555,Cairo,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,2:08:00 PM,Credit card,414.4,4.761904762,20.72,6.6,414.4
186-71-5196,Alex,Yangon,Member,Female,Food and beverages,79.54,2,7.95,167.03,2019-03-27,4:30:00 PM,Ewallet,159.08,4.761904762,7.954,6.2,159.08
624-01-8356,Cairo,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.5,514.6,2019-01-27,10:44:00 AM,Credit card,490.1,4.761904762,24.505,4.2,490.1
151-27-8496,Giza,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.23,235.75,2019-01-19,11:43:00 AM,Ewallet,224.52,4.761904762,11.226,8.6,224.52
453-33-6436,Alex,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.25,782.21,2019-02-07,10:09:00 AM,Cash,744.96,4.761904762,37.248,6.8,744.96
522-57-8364,Alex,Yangon,Member,Male,Fashion accessories,51.34,8,20.54,431.26,2019-01-31,10:00:00 AM,Ewallet,410.72,4.761904762,20.536,7.6,410.71999999999997
459-45-2396,Alex,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,6:45:00 PM,Cash,298.8,4.761904762,14.94,5.8,298.8
717-96-4189,Giza,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.65,223.59,2019-02-02,12:40:00 PM,Cash,212.94,4.761904762,10.647,4.1,212.94
749-81-8133,Alex,Yangon,Normal,Female,Fashion accessories,94.67,4,18.93,397.61,2019-03-11,12:04:00 PM,Cash,378.68,4.761904762,18.934,6.8,378.68
777-67-2495,Cairo,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.35,217.26,2019-02-22,11:26:00 AM,Ewallet,206.91,4.761904762,10.3455,8.7,206.91
246-55-6923,Giza,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.11,338.22,2019-03-10,3:06:00 PM,Credit card,322.11,4.761904762,16.1055,5.1,322.11
181-82-6255,Cairo,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.91,103.13,2019-02-08,10:58:00 AM,Cash,98.22,4.761904762,4.911,7.0,98.22
887-42-0517,Giza,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.1,611.08,2019-01-10,10:31:00 AM,Credit card,581.98,4.761904762,29.099,6.6,581.98
457-12-0244,Giza,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.57,221.89,2019-03-14,1:49:00 PM,Ewallet,211.32,4.761904762,10.566,6.5,211.32
397-25-8725,Alex,Yangon,Member,Female,Health and beauty,39.62,9,17.83,374.41,2019-01-13,5:54:00 PM,Credit card,356.58,4.761904762,17.829,6.8,356.58000000000004
431-66-2305,Cairo,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.71,833.96,2019-02-15,8:51:00 PM,Credit card,794.25,4.761904762,39.7125,7.6,794.25
641-62-7288,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.98,629.5,2019-03-24,1:33:00 PM,Ewallet,599.52,4.761904762,29.976,7.1,599.52
756-93-1854,Giza,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.34,175.04,2019-02-02,2:05:00 PM,Credit card,166.7,4.761904762,8.335,9.5,166.7
243-55-8457,Alex,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,11:40:00 AM,Ewallet,744.4,4.761904762,37.22,5.1,744.4
458-10-8612,Giza,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.43,470.99,2019-01-20,12:27:00 PM,Ewallet,448.56,4.761904762,22.428,7.6,448.56
501-61-1753,Cairo,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.94,397.84,2019-01-03,8:24:00 PM,Ewallet,378.9,4.761904762,18.945,9.8,378.9
235-06-8510,Giza,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.86,270.02,2019-01-24,8:59:00 PM,Ewallet,257.16,4.761904762,12.858,5.1,257.15999999999997
433-08-7822,Giza,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.61,579.84,2019-01-05,7:48:00 PM,Ewallet,552.23,4.761904762,27.6115,7.5,552.23
361-85-2571,Alex,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,10:18:00 AM,Cash,447.4,4.761904762,22.37,7.4,447.4
131-70-8179,Alex,Yangon,Member,Female,Health and beauty,92.09,3,13.81,290.08,2019-02-17,4:27:00 PM,Cash,276.27,4.761904762,13.8135,4.2,276.27
500-02-2261,Giza,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.19,360.93,2019-03-21,5:04:00 PM,Ewallet,343.74,4.761904762,17.187,5.9,343.74
720-72-2436,Alex,Yangon,Normal,Male,Food and beverages,66.52,4,13.3,279.38,2019-03-02,6:14:00 PM,Ewallet,266.08,4.761904762,13.304,6.9,266.08
702-83-5291,Giza,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.92,943.3,2019-03-27,10:43:00 AM,Cash,898.38,4.761904762,44.919,6.6,898.38
809-69-9497,Alex,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,7:30:00 PM,Ewallet,456.8,4.761904762,22.84,5.7,456.8
449-16-6770,Alex,Yangon,Normal,Male,Health and beauty,50.79,5,12.7,266.65,2019-02-19,2:53:00 PM,Credit card,253.95,4.761904762,12.6975,5.3,253.95
489-82-1237,Alex,Yangon,Normal,Female,Electronic accessories,93.88,7,32.86,690.02,2019-01-05,11:51:00 AM,Credit card,657.16,4.761904762,32.858,7.3,657.16
859-97-6048,Giza,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.43,176.92,2019-03-26,2:13:00 PM,Credit card,168.5,4.761904762,8.425,5.3,168.48999999999998
373-88-1424,Giza,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.95,188.0,2019-02-06,6:44:00 PM,Ewallet,179.05,4.761904762,8.9525,7.9,179.05
365-16-4334,Cairo,Mandalay,Normal,Female,Food and beverages,26.43,8,10.57,222.01,2019-02-24,2:26:00 PM,Ewallet,211.44,4.761904762,10.572,8.9,211.44
503-21-4385,Cairo,Mandalay,Member,Male,Health and beauty,39.91,3,5.99,125.72,2019-02-21,12:40:00 PM,Ewallet,119.73,4.761904762,5.9865,9.3,119.73
574-80-1489,Cairo,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,1:22:00 PM,Ewallet,251.4,4.761904762,12.57,8.7,251.40000000000003
200-40-6154,Cairo,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.77,415.23,2019-02-09,11:45:00 AM,Cash,395.46,4.761904762,19.773,5.7,395.46000000000004
846-10-0341,Alex,Yangon,Normal,Female,Fashion accessories,42.57,7,14.9,312.89,2019-01-06,11:51:00 AM,Cash,297.99,4.761904762,14.8995,6.8,297.99
577-34-7579,Giza,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.72,477.13,2019-01-10,5:16:00 PM,Cash,454.41,4.761904762,22.7205,5.4,454.40999999999997
430-02-3888,Cairo,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.81,289.93,2019-02-07,3:55:00 PM,Cash,276.12,4.761904762,13.806,7.1,276.12
867-47-1948,Giza,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,12:07:00 PM,Cash,158.0,4.761904762,7.9,7.8,158.0
384-59-6655,Alex,Yangon,Member,Female,Food and beverages,98.66,9,44.4,932.34,2019-02-19,3:07:00 PM,Cash,887.94,4.761904762,44.397,8.4,887.94
364-34-2972,Giza,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.52,304.98,2019-03-30,8:37:00 PM,Cash,290.46,4.761904762,14.523,6.7,290.46000000000004
558-60-5016,Alex,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.98,314.68,2019-03-04,3:27:00 PM,Ewallet,299.7,4.761904762,14.985,7.2,299.7
195-06-0432,Alex,Yangon,Member,Male,Home and lifestyle,81.01,3,12.15,255.18,2019-01-13,12:55:00 PM,Credit card,243.03,4.761904762,12.1515,9.3,243.03
214-30-2776,Cairo,Mandalay,Member,Female,Electronic accessories,34.49,5,8.62,181.07,2019-03-11,7:44:00 PM,Credit card,172.45,4.761904762,8.6225,9.0,172.45
746-04-1077,Cairo,Mandalay,Member,Female,Food and beverages,84.63,10,42.32,888.62,2019-01-01,11:36:00 AM,Credit card,846.3,4.761904762,42.315,9.0,846.3
